,endTime,artistName,trackName,msPlayed,track_id,artist_name_track,artist_pop,album,track_pop,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
182,15/03/2023 08:33,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
183,15/03/2023 08:30,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
184,15/03/2023 08:30,MELON,Blue (Da Ba Dee),10018,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
185,15/03/2023 08:28,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
186,15/03/2023 08:25,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
187,15/03/2023 08:25,Shouse,Love Tonight (David Guetta Remix Edit),8907,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
188,15/03/2023 08:23,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
189,15/03/2023 08:20,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),2680,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
190,14/03/2023 22:20,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
191,14/03/2023 22:20,Dance Fruits Music,One More Time,10814,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
192,14/03/2023 22:18,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
193,14/03/2023 22:16,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
194,14/03/2023 22:14,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
195,14/03/2023 22:12,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
196,14/03/2023 22:10,P!nk,U + Ur Hand,159300,1iOJQhxKSJ7dg3Dk03yPnl,P!nk,83,I'm Not Dead,68,dance pop,pop,,,,,,,,0.709,0.891,-3.688,0.0528,0.00144,0,0.034,0.886,141.04,214387,4
197,14/03/2023 22:07,P!nk,Who Knew,208493,2hns6Dv29Yrg68AVTJiAyA,P!nk,83,I'm Not Dead,76,dance pop,pop,,,,,,,,0.688,0.734,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,208493,4
198,14/03/2023 22:04,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,7K5dzhGda2vRTaAWYI3hrb,P!nk,83,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",70,dance pop,pop,,,,,,,,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958,215414,4
199,14/03/2023 22:00,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
200,14/03/2023 22:00,Eros Ramazzotti,Una Emocion para Siempre,3539,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
201,14/03/2023 21:58,Öwnboss,Move Your Body,610,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
202,14/03/2023 21:57,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
203,14/03/2023 21:57,MELON,Blue (Da Ba Dee),2738,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
204,14/03/2023 21:55,Shouse,Love Tonight (David Guetta Remix Edit),9617,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
205,14/03/2023 21:55,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
206,14/03/2023 21:52,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
207,14/03/2023 21:50,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),2250,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
208,14/03/2023 07:22,Dance Fruits Music,Drunken Sailor (Sea Shanty),26179,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
209,14/03/2023 07:22,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
210,14/03/2023 07:19,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
211,14/03/2023 07:16,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
212,14/03/2023 07:14,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
213,14/03/2023 07:12,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
214,14/03/2023 07:10,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
215,14/03/2023 07:08,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
216,14/03/2023 07:06,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
217,14/03/2023 07:03,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
218,13/03/2023 21:07,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,8729,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
219,13/03/2023 21:00,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
220,13/03/2023 20:58,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
221,13/03/2023 20:56,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
222,13/03/2023 20:54,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
223,13/03/2023 20:52,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
224,13/03/2023 20:50,Dance Fruits Music,Cups,136567,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
225,13/03/2023 20:47,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
226,13/03/2023 20:45,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
227,13/03/2023 20:42,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
228,13/03/2023 20:40,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
229,13/03/2023 20:37,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),72000,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
230,13/03/2023 20:33,Dio,Rainbow In The Dark,45139,2PpNgmrS9mAyrkRAwn6YPq,Dio,63,Holy Diver,66,album rock,glam metal,hard rock,metal,rock,speed metal,,,,0.512,0.947,-5.659,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933,4
231,13/03/2023 08:33,Fox Stevenson,Can't Even Tell,191257,1q6xRbz1m4DqhygVCay9ny,Fox Stevenson,58,Can't Even Tell,36,dancefloor dnb,electro house,,,,,,,,0.652,0.817,-3.175,0.037,0.00383,0,0.109,0.636,91.995,191258,4
232,13/03/2023 08:30,1991,Feels,175517,None,None,None,None,None,N,o,n,e,,,,,,None,None,None,None,None,None,None,None,None,None,None
233,13/03/2023 08:27,NVBR,Dance Dance x Hung Up - Remix,223006,194lppukv9RRDj2yqHrO6N,NVBR,64,Dance Dance x Hung Up (Remix),61,sped up,,,,,,,,,0.623,0.574,-8.433,0.0547,0.0025,0.000195,0.296,0.488,124.95,223007,4
234,13/03/2023 08:23,Lizzo,About Damn Time,191937,1PckUlxKqWQs3RlWXVBLw3,Lizzo,78,About Damn Time,82,escape room,minnesota hip hop,pop,trap queen,,,,,,0.836,0.743,-6.305,0.0656,0.0995,0,0.335,0.722,108.966,191822,4
235,13/03/2023 08:20,Lizzo,2 Be Loved (Am I Ready),187107,2rmwqU7yzTvzkiaRV53DpT,Lizzo,78,Special,81,escape room,minnesota hip hop,pop,trap queen,,,,,,0.721,0.769,-4.111,0.105,0.0922,0,0.0817,0.915,155.932,187108,4
236,13/03/2023 08:17,Eros Ramazzotti,Un'emozione per sempre,236586,1Hd8GLavCUUUx3GJdunJ4E,Eros Ramazzotti,70,9,61,italian adult pop,mexican pop,,,,,,,,0.675,0.823,-4.513,0.0305,0.0967,0,0.265,0.817,119.902,236587,4
237,13/03/2023 08:13,RAYE,Escapism.,272373,5mHdCZtVyb4DcJw8799hZp,RAYE,80,My 21st Century Blues,89,uk contemporary r&b,uk pop,,,,,,,,0.538,0.742,-5.355,0.114,0.138,4.67E-05,0.0934,0.25,96.107,272373,4
238,13/03/2023 08:09,OneRepublic,I Ain't Worried,148485,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,84,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",93,piano rock,pop,,,,,,,,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
239,13/03/2023 08:06,Ellie Goulding,Lights,245853,11ozIUBoXAgRTVWelDn4pL,Ellie Goulding,82,An Introduction To Ellie Goulding EP,66,indietronica,metropopolis,pop,uk pop,,,,,,0.703,0.731,-6.283,0.0311,0.0721,0.00191,0.138,0.719,120.028,244267,4
240,13/03/2023 08:02,P!nk,Never Gonna Not Dance Again,225789,6sZo5nJIsFWXefRCCexpx0,P!nk,83,Never Gonna Not Dance Again,78,dance pop,pop,,,,,,,,0.668,0.802,-4.005,0.0917,0.0273,0,0.163,0.769,113.796,225789,4
241,13/03/2023 07:51,George Ezra,Green Green Grass,167613,4N5s8lPTsjI9EGP7K4SXzB,George Ezra,76,Gold Rush Kid,83,folk-pop,neo-singer-songwriter,,,,,,,,0.685,0.738,-4.413,0.0595,0.0695,0,0.128,0.8,112.972,167614,4
242,13/03/2023 07:48,Alestorm,Keelhauled,222253,2FBmddNjVLziN4AxfUmdQe,Alestorm,57,Black Sails at Midnight,54,british power metal,comic metal,pirate,power metal,scottish metal,,,,,0.477,0.965,-3.245,0.155,0.000706,1.03E-06,0.301,0.584,110.015,222253,4
243,13/03/2023 07:45,P!nk,So What,215160,0JiY190vktuhSGN6aqJdrt,P!nk,83,Funhouse (Expanded Edition),78,dance pop,pop,,,,,,,,0.534,0.87,-3.078,0.0425,0.000334,0,0.241,0.462,126.019,215160,4
244,13/03/2023 07:41,P!nk,Raise Your Glass,202960,1gv4xPanImH17bKZ9rOveR,P!nk,83,Raise Your Glass,80,dance pop,pop,,,,,,,,0.7,0.709,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,202960,4
245,13/03/2023 07:38,P!nk,Get the Party Started,192533,02jcEwywffn3Tsb48fXmlW,P!nk,83,M!ssundaztood (Expanded Edition),71,dance pop,pop,,,,,,,,0.802,0.903,-3.267,0.046,0.0011,0,0.173,0.96,128.93,192533,4
246,13/03/2023 07:35,P!nk,True Love (feat. Lily Allen),230733,1QNqrsNQ1JVLEwncov3lEY,P!nk,83,The Truth About Love,71,dance pop,pop,,,,,,,,0.457,0.823,-4.76,0.311,0.00144,0,0.108,0.578,192.205,230733,4
247,13/03/2023 07:31,P!nk,U + Ur Hand,214386,1iOJQhxKSJ7dg3Dk03yPnl,P!nk,83,I'm Not Dead,68,dance pop,pop,,,,,,,,0.709,0.891,-3.688,0.0528,0.00144,0,0.034,0.886,141.04,214387,4
248,13/03/2023 07:27,P!nk,Who Knew,208493,2hns6Dv29Yrg68AVTJiAyA,P!nk,83,I'm Not Dead,76,dance pop,pop,,,,,,,,0.688,0.734,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,208493,4
249,13/03/2023 07:24,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,7K5dzhGda2vRTaAWYI3hrb,P!nk,83,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",70,dance pop,pop,,,,,,,,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958,215414,4
250,13/03/2023 07:20,P!nk,Funhouse,204626,1uexV2mYuZmLhVz4G5LUZv,P!nk,83,Funhouse (Expanded Edition),61,dance pop,pop,,,,,,,,0.792,0.864,-3.04,0.0338,0.00503,1.64E-06,0.0375,0.832,103.932,204627,4
251,13/03/2023 07:17,Harry Styles,Music For a Sushi Restaurant,193813,5LYMamLv12UPbemOaTPyeV,Harry Styles,89,Harry's House,82,pop,,,,,,,,,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4
252,13/03/2023 07:14,Nathan Dawe,Lighter (feat. KSI),182439,5lWUeSYO61UYgNlFlqcwYl,Nathan Dawe,67,Lighter (feat. KSI),62,pop dance,uk dance,,,,,,,,0.703,0.837,-3.606,0.0395,0.0214,4.45E-05,0.104,0.356,124.953,182439,4
253,13/03/2023 07:11,MKTO,Classic,175426,3JMAdPq5TUOKBGsTATjLEH,MKTO,66,MKTO,61,pop,post-teen pop,,,,,,,,0.554,0.767,-5.043,0.0497,0.114,0,0.231,0.497,122.846,225747,4
254,13/03/2023 07:08,Céline Dion,The Prayer,15429,6zlY4xmlgqvn4LxjzoS2mz,Céline Dion,74,These are Special Times,63,canadian pop,,,,,,,,,0.186,0.321,-8.513,0.0338,0.821,3.59E-06,0.115,0.0505,81.915,268933,5
255,13/03/2023 07:07,Eros Ramazzotti,Una Emocion para Siempre,236586,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
256,13/03/2023 07:03,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
257,13/03/2023 07:01,Öwnboss,Move Your Body,157444,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
258,13/03/2023 06:58,MELON,Blue (Da Ba Dee),132479,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
259,13/03/2023 06:56,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
260,13/03/2023 06:54,Dance Fruits Music,Hello,158181,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
261,13/03/2023 06:51,Dance Fruits Music,Better Off Alone,155559,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
262,13/03/2023 06:48,Alesso,When I’m Gone (with Katy Perry),161266,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
263,13/03/2023 06:46,Tiësto,Don't Be Shy,140500,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
264,13/03/2023 06:43,Dance Fruits Music,SUMMER JAM,142080,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
265,13/03/2023 06:41,Dance Fruits Music,STAY,122056,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
266,13/03/2023 06:39,Dance Fruits Music,The Rhythm Of The Night,148062,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
267,13/03/2023 06:37,ATB,Your Love (9PM),150052,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
268,13/03/2023 06:34,Shouse,Love Tonight (David Guetta Remix Edit),158095,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
269,13/03/2023 06:32,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
270,13/03/2023 06:29,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
271,13/03/2023 06:26,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
272,13/03/2023 06:24,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
273,13/03/2023 06:21,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
274,13/03/2023 06:19,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
275,13/03/2023 06:17,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
276,13/03/2023 06:15,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
277,13/03/2023 06:13,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
278,13/03/2023 06:11,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
279,13/03/2023 06:09,Dance Fruits Music,Freed From Desire,743,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
280,12/03/2023 22:37,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
